github.com/xdg-go/scram,https://github.com/xdg-go/scram/blob/v1.1.2/LICENSE,Apache-2.0,xdg Go code
github.com/xdg-go/stringprep,https://github.com/xdg-go/stringprep/blob/v1.0.4/LICENSE,Apache-2.0,xdg Go code
github.com/xeipuuv/gojsonpointer,https://github.com/xeipuuv/gojsonpointer/blob/02993c407bfb/LICENSE-APACHE-2.0.txt,Apache-2.0,xeipuuv
github.com/xeipuuv/gojsonreference,https://github.com/xeipuuv/gojsonreference/blob/bd5ef7bd5415/LICENSE-APACHE-2.0.txt,Apache-2.0,xeipuuv
github.com/xeipuuv/gojsonschema,https://github.com/xeipuuv/gojsonschema/blob/v1.2.0/LICENSE-APACHE-2.0.txt,Apache-2.0,xeipuuv
github.com/youmark/pkcs8,https://github.com/youmark/pkcs8/blob/3c2c7870ae76/LICENSE,MIT,Yutong Wang
go.mongodb.org/mongo-driver,https://github.com/mongodb/mongo-go-driver/blob/v1.15.0/LICENSE,Apache-2.0,mongodb
go.opencensus.io,Unknown,Apache-2.0,mongodb
go.opentelemetry.io/contrib/instrumentation/google.golang.org/grpc/otelgrpc,https://github.com/open-telemetry/opentelemetry-go-contrib/blob/instrumentation/google.golang.org/grpc/otelgrpc/v0.52.0/instrumentation/google.golang.org/grpc/otelgrpc/LICENSE,Apache-2.0,OpenTelemetry - CNCF
go.opentelemetry.io/contrib/instrumentation/net/http/httptrace/otelhttptrace,https://github.com/open-telemetry/opentelemetry-go-contrib/blob/instrumentation/net/http/httptrace/otelhttptrace/v0.52.0/instrumentation/net/http/httptrace/otelhttptrace/LICENSE,Apache-2.0,OpenTelemetry - CNCF
go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp,https://github.com/open-telemetry/opentelemetry-go-contrib/blob/instrumentation/net/http/otelhttp/v0.52.0/instrumentation/net/http/otelhttp/LICENSE,Apache-2.0,OpenTelemetry - CNCF
go.opentelemetry.io/otel,https://github.com/open-telemetry/opentelemetry-go/blob/v1.27.0/LICENSE,Apache-2.0,OpenTelemetry - CNCF
go.opentelemetry.io/otel/exporters/otlp/otlpmetric/otlpmetricgrpc,https://github.com/open-telemetry/opentelemetry-go/blob/exporters/otlp/otlpmetric/otlpmetricgrpc/v1.27.0/exporters/otlp/otlpmetric/otlpmetricgrpc/LICENSE,Apache-2.0,OpenTelemetry - CNCF
go.opentelemetry.io/otel/exporters/otlp/otlpmetric/otlpmetrichttp,https://github.com/open-telemetry/opentelemetry-go/blob/exporters/otlp/otlpmetric/otlpmetrichttp/v1.27.0/exporters/otlp/otlpmetric/otlpmetrichttp/LICENSE,Apache-2.0,OpenTelemetry - CNCF
go.opentelemetry.io/otel/exporters/otlp/otlptrace,https://github.com/open-telemetry/opentelemetry-go/blob/exporters/otlp/otlptrace/v1.27.0/exporters/otlp/otlptrace/LICENSE,Apache-2.0,OpenTelemetry - CNCF
go.opentelemetry.io/otel/exporters/otlp/otlptrace/otlptracegrpc,https://github.com/open-telemetry/opentelemetry-go/blob/exporters/otlp/otlptrace/otlptracegrpc/v1.27.0/exporters/otlp/otlptrace/otlptracegrpc/LICENSE,Apache-2.0,OpenTelemetry - CNCF
go.opentelemetry.io/otel/exporters/otlp/otlptrace/otlptracehttp,https://github.com/open-telemetry/opentelemetry-go/blob/exporters/otlp/otlptrace/otlptracehttp/v1.27.0/exporters/otlp/otlptrace/otlptracehttp/LICENSE,Apache-2.0,OpenTelemetry - CNCF
go.opentelemetry.io/otel/exporters/prometheus,https://github.com/open-telemetry/opentelemetry-go/blob/exporters/prometheus/v0.49.0/exporters/prometheus/LICENSE,Apache-2.0,OpenTelemetry - CNCF
go.opentelemetry.io/otel/metric,https://github.com/open-telemetry/opentelemetry-go/blob/metric/v1.27.0/metric/LICENSE,Apache-2.0,OpenTelemetry - CNCF
go.opentelemetry.io/otel/sdk,https://github.com/open-telemetry/opentelemetry-go/blob/sdk/v1.27.0/sdk/LICENSE,Apache-2.0,OpenTelemetry - CNCF
go.opentelemetry.io/otel/sdk/metric,https://github.com/open-telemetry/opentelemetry-go/blob/sdk/metric/v1.27.0/sdk/metric/LICENSE,Apache-2.0,OpenTelemetry - CNCF
go.opentelemetry.io/otel/trace,https://github.com/open-telemetry/opentelemetry-go/blob/trace/v1.27.0/trace/LICENSE,Apache-2.0,OpenTelemetry - CNCF
go.opentelemetry.io/proto/otlp,https://github.com/open-telemetry/opentelemetry-proto-go/blob/otlp/v1.2.0/otlp/LICENSE,Apache-2.0,OpenTelemetry - CNCF
go.uber.org/atomic,https://github.com/uber-go/atomic/blob/v1.11.0/LICENSE.txt,MIT,Uber Go
go.uber.org/mock/gomock,https://github.com/uber/mock/blob/v0.4.0/LICENSE,Apache-2.0,Uber Open Source
go.uber.org/multierr,https://github.com/uber-go/multierr/blob/v1.11.0/LICENSE.txt,MIT,Uber Go
go.uber.org/ratelimit,https://github.com/uber-go/ratelimit/blob/v0.3.1/LICENSE,MIT,Uber Go
go.uber.org/zap,https://github.com/uber-go/zap/blob/v1.27.0/LICENSE,MIT,Uber Go
gocloud.dev,https://github.com/google/go-cloud/blob/v0.37.0/LICENSE,Apache-2.0,Google
golang.org/x/crypto,https://cs.opensource.google/go/x/crypto/+/v0.24.0:LICENSE,BSD-3-Clause,Google
golang.org/x/exp,https://cs.opensource.google/go/x/exp/+/fc45aab8:LICENSE,BSD-3-Clause,Google
golang.org/x/net,https://cs.opensource.google/go/x/net/+/v0.26.0:LICENSE,BSD-3-Clause,Google
golang.org/x/oauth2,https://cs.opensource.google/go/x/oauth2/+/v0.21.0:LICENSE,BSD-3-Clause,Google
golang.org/x/sync,https://cs.opensource.google/go/x/sync/+/v0.7.0:LICENSE,BSD-3-Clause,Google
golang.org/x/sys,https://cs.opensource.google/go/x/sys/+/v0.21.0:LICENSE,BSD-3-Clause,Google
golang.org/x/term,https://cs.opensource.google/go/x/term/+/v0.21.0:LICENSE,BSD-3-Clause,Google
golang.org/x/text,https://cs.opensource.google/go/x/text/+/v0.16.0:LICENSE,BSD-3-Clause,Google
golang.org/x/time/rate,https://cs.opensource.google/go/x/time/+/v0.5.0:LICENSE,BSD-3-Clause,Google
golang.org/x/xerrors,https://cs.opensource.google/go/x/xerrors/+/104605ab:LICENSE,BSD-3-Clause,Google
gomodules.xyz/jsonpatch/v2,https://github.com/gomodules/jsonpatch/blob/v2.4.0/v2/LICENSE,Apache-2.0,Go Modules
google.golang.org/api,https://github.com/googleapis/google-api-go-client/blob/v0.183.0/LICENSE,BSD-3-Clause,Google APIs
google.golang.org/api/internal/third_party/uritemplates,https://github.com/googleapis/google-api-go-client/blob/v0.183.0/internal/third_party/uritemplates/LICENSE,BSD-3-Clause,Google APIs
google.golang.org/genproto,https://github.com/googleapis/go-genproto/blob/ef581f913117/LICENSE,Apache-2.0,Google APIs
google.golang.org/genproto/googleapis/api,https://github.com/googleapis/go-genproto/blob/ef581f913117/googleapis/api/LICENSE,Apache-2.0,Google APIs
google.golang.org/genproto/googleapis/rpc,https://github.com/googleapis/go-genproto/blob/ef581f913117/googleapis/rpc/LICENSE,Apache-2.0,Google APIs
google.golang.org/grpc,https://github.com/grpc/grpc-go/blob/v1.64.1/LICENSE,Apache-2.0,grpc
google.golang.org/protobuf,https://github.com/protocolbuffers/protobuf-go/blob/v1.34.2/LICENSE,BSD-3-Clause,Protocol Buffers
gopkg.in/DataDog/dd-trace-go.v1,https://github.com/DataDog/dd-trace-go/blob/v1.64.1/LICENSE,Apache-2.0,Datadog, Inc.
gopkg.in/cenkalti/backoff.v1,https://github.com/cenkalti/backoff/blob/v1.1.0/LICENSE,MIT,Cenk Altı
gopkg.in/inf.v0,https://github.com/go-inf/inf/blob/v0.9.1/LICENSE,BSD-3-Clause,go-inf
gopkg.in/ini.v1,https://github.com/go-ini/ini/blob/v1.67.0/LICENSE,Apache-2.0,INI
gopkg.in/yaml.v2,https://github.com/go-yaml/yaml/blob/v2.4.0/LICENSE,Apache-2.0,go-yaml
gopkg.in/yaml.v3,https://github.com/go-yaml/yaml/blob/v3.0.1/LICENSE,MIT,go-yaml
k8s.io/api,https://github.com/kubernetes/api/blob/v0.30.1/LICENSE,Apache-2.0,Kubernetes
k8s.io/apiextensions-apiserver/pkg/apis/apiextensions,https://github.com/kubernetes/apiextensions-apiserver/blob/v0.30.1/LICENSE,Apache-2.0,Kubernetes
k8s.io/apimachinery/pkg,https://github.com/kubernetes/apimachinery/blob/v0.30.1/LICENSE,Apache-2.0,Kubernetes
k8s.io/apimachinery/third_party/forked/golang,https://github.com/kubernetes/apimachinery/blob/v0.30.1/third_party/forked/golang/LICENSE,BSD-3-Clause,Kubernetes
k8s.io/apiserver/pkg/storage/names,https://github.com/kubernetes/apiserver/blob/v0.30.1/LICENSE,Apache-2.0,Kubernetes
k8s.io/client-go,https://github.com/kubernetes/client-go/blob/v0.30.1/LICENSE,Apache-2.0,Kubernetes
k8s.io/klog/v2,https://github.com/kubernetes/klog/blob/v2.120.1/LICENSE,Apache-2.0,Kubernetes
k8s.io/kube-openapi/pkg,https://github.com/kubernetes/kube-openapi/blob/835d969ad83a/LICENSE,Apache-2.0,Kubernetes
k8s.io/kube-openapi/pkg/internal/third_party/go-json-experiment/json,https://github.com/kubernetes/kube-openapi/blob/835d969ad83a/pkg/internal/third_party/go-json-experiment/json/LICENSE,BSD-3-Clause,Kubernetes
k8s.io/kube-openapi/pkg/validation/spec,https://github.com/kubernetes/kube-openapi/blob/835d969ad83a/pkg/validation/spec/LICENSE,Apache-2.0,Kubernetes
k8s.io/utils,https://github.com/kubernetes/utils/blob/fe8a2dddb1d0/LICENSE,Apache-2.0,Kubernetes
k8s.io/utils/internal/third_party/forked/golang/net,https://github.com/kubernetes/utils/blob/fe8a2dddb1d0/internal/third_party/forked/golang/LICENSE,BSD-3-Clause,Kubernetes
sigs.k8s.io/controller-runtime,https://github.com/kubernetes-sigs/controller-runtime/blob/v0.18.4/LICENSE,Apache-2.0,Kubernetes SIGs
sigs.k8s.io/json,https://github.com/kubernetes-sigs/json/blob/bc3834ca7abd/LICENSE,Apache-2.0,Kubernetes SIGs
sigs.k8s.io/structured-merge-diff/v4,https://github.com/kubernetes-sigs/structured-merge-diff/blob/v4.4.1/LICENSE,Apache-2.0,Kubernetes SIGs
sigs.k8s.io/yaml,https://github.com/kubernetes-sigs/yaml/blob/v1.4.0/LICENSE,Apache-2.0,Kubernetes SIGs
sigs.k8s.io/yaml/goyaml.v2,https://github.com/kubernetes-sigs/yaml/blob/v1.4.0/goyaml.v2/LICENSE,Apache-2.0,Kubernetes SIGs
tags.cncf.io/container-device-interface/pkg/parser,https://github.com/cncf-tags/container-device-interface/blob/v0.7.2/LICENSE,Apache-2.0,CNCF Technical Advisory Groups
